Bar0, 3.0122950819672116
Bar1, 3.0122950819672116
Bar2, 0
Bar3, 1.004098360655736
Bar4, 0
Bar5, 0
Bar6, 1.004098360655736
Bar7, 0
Bar8, 0
Bar9, 1.004098360655736
Bar10, 4.016393442622949
Bar11, 10.987704918032787
Bar12, 4.016393442622949
Bar13, 7.975409836065574
Bar14, 12.967213114754099
Bar15, 4.016393442622949
Bar16, 1.004098360655736
Bar17, 0
Bar18, 0
Bar19, 0.9467213114754082
Bar20, 0
Bar21, 0
Bar22, 0
Bar23, -0.028688524590165534
Bar24, -0.028688524590165534
Bar25, 2.0081967213114735
Bar26, 0.9754098360655721
Bar27, 0.9754098360655721
Bar28, 0.9754098360655721
Bar29, 0
Bar30, 0
Bar31, 0.9754098360655721
Bar32, 3.9590163934426212
Bar33, 4.963114754098359
Bar34, 3.9590163934426212
Bar35, 2.9836065573770476
Bar36, 0
Bar37, 1.9795081967213097
Bar38, 0.8606557377049164
Bar39, 0
Bar40, 0.9754098360655721
Bar41, 0.9754098360655721
Bar42, 0.9754098360655721
