10195.99549592413, -8.007373271889392
10239.39559742443, -8.790578597030205
10240.15367779998, -9.573783922171017
10283.553779300282, -10.356989247311816
10284.122339581945, -10.944393241167433
10454.311383893171, -10.552790578597026
10412.048402956196, -10.944393241167433
10554.693860289064, -11.466530124594641
10498.469565769024, -12.119201228878637
10582.047927173535, -10.356989247311816
10721.534716274939, -7.615770609318986
10708.268309702795, -8.594777265744995
10666.194848859708, -9.182181259600611
10835.246772607607, -7.615770609318986
10836.004852983157, -8.398975934459799
10836.762933358708, -9.182181259600611
10923.752656453198, -10.944393241167433
11067.535234349394, -12.641338112305846
11137.531322358613, -11.531797235023035
11180.741903765027, -12.119201228878637
11307.341326482063, -10.748591909882222
11393.383449107114, -11.531797235023035
11394.141529482666, -12.315002560163848
11437.352110889078, -12.90240655401945
11578.10236728307, -11.466530124594641
11521.87807276303, -12.119201228878637
11748.354584958925, -11.140194572452629
11692.256637168142, -11.923399897593441
11692.825197449805, -12.510803891449044
11904.708662416342, -11.140194572452629
12073.950106258128, -9.769585253456214
12074.708186633678, -10.552790578597026
12032.445205696704, -10.944393241167433
12245.086751038792, -10.356989247311816
12245.844831414342, -11.140194572452629
12413.191074317252, -7.811571940604196
12413.949154692802, -8.594777265744995
12414.707235068354, -9.377982590885807
12372.44425413138, -9.769585253456214
12585.65435975513, -9.769585253456214
12543.391378818156, -10.16118791602662
12748.073080216956, -1.350128008192513
12748.831160592508, -2.1333333333333258
12749.58924096806, -2.9165386584741384
12750.34732134361, -3.699743983614951
12751.10540171916, -4.4829493087557495
12751.863482094712, -5.266154633896562
12752.621562470264, -6.049359959037375
12753.379642845815, -6.832565284178173
12754.137723221365, -7.615770609318986
12754.895803596915, -8.398975934459799
12908.786119833792, 8.831541218637994
12909.544200209344, 8.048335893497196
12910.302280584896, 7.265130568356383
12911.060360960448, 6.481925243215571
12911.818441335998, 5.698719918074758
12912.576521711548, 4.91551459293396
12913.3346020871, 4.132309267793147
12914.092682462651, 3.3491039426523344
12914.850762838203, 2.5658986175115217
12915.608843213753, 1.7826932923707233
12916.366923589303, 0.9994879672299106
12917.125003964855, 0.21628264208909798
12917.883084340407, -0.5669226830517147
12875.999143591207, -1.350128008192513
12876.757223966757, -2.1333333333333258
12877.515304342309, -2.9165386584741384
12878.27338471786, -3.699743983614951
12878.841944999524, -4.287147977470553
13003.73568687157, 13.530773169482856
12990.469280299425, 12.551766513056847
12991.227360674977, 11.768561187916035
12991.985441050529, 10.985355862775222
12992.743521426079, 10.20215053763441
12993.50160180163, 9.418945212493611
13066.845878136199, 21.754429083461346
13067.60395851175, 20.97122375832054
13068.362038887302, 20.188018433179728
13069.120119262854, 19.404813108038923
13069.878199638404, 18.62160778289811
13070.636280013956, 17.838402457757297
13071.394360389506, 17.0551971326165
13072.152440765058, 16.271991807475686
13072.91052114061, 15.488786482334874
13073.668601516161, 14.705581157194061
13079.733244520568, 8.439938556067588
13080.49132489612, 7.65673323092679
13081.249405271672, 6.873527905785977
13082.007485647222, 6.090322580645164
13082.765566022774, 5.307117255504366
13083.523646398324, 4.523911930363553
13084.281726773876, 3.7407066052227407
13084.945047102483, 3.0554019457245403
13165.585847051734, 22.53763440860216
13173.924731182797, 13.922375832053262
13160.658324610651, 12.943369175627254
13161.416404986201, 12.160163850486441
13162.174485361753, 11.376958525345628
13162.932565737305, 10.593753200204816
13163.690646112856, 9.810547875064017
13164.448726488406, 9.027342549923205
13128.25038855584, 2.3700972862263257
13187.001617661052, 29.78228366615464
13252.00700986456, 21.36282642089094
13238.740603292415, 20.38381976446493
13239.498683667967, 19.600614439324126
13240.256764043519, 18.81740911418332
13241.014844419069, 18.034203789042508
13241.678164747676, 17.348899129544293
13242.53100517017, 16.467793138760882
13243.289085545723, 15.684587813620084
13244.047165921274, 14.901382488479271
13250.490849113457, 8.244137224782392
13251.343689535952, 7.363031233998981
13252.196529958448, 6.481925243215571
13279.2979033844, 22.53763440860216
13287.636787515463, 13.922375832053262
13288.394867891013, 13.13917050691245
13289.152948266565, 12.355965181771637
13289.911028642116, 11.572759856630825
13290.669109017668, 10.789554531490026
13291.427189393218, 10.006349206349213
13292.185269768768, 9.2231438812084
13436.315301170425, -7.517869943676388
13437.16814159292, -8.398975934459799
13523.21026421797, -9.182181259600611
13523.968344593522, -9.96538658474141
13606.220065340818, -6.832565284178173
13606.97814571637, -7.615770609318986
13607.73622609192, -8.398975934459799
13610.010467218573, -10.748591909882222
13610.768547594125, -11.531797235023035
13611.526627969677, -12.315002560163848
13612.284708345227, -13.098207885304646
13693.588828623084, -8.986379928315401
13651.894407967773, -9.96538658474141
13767.122625051543, 17.838402457757297
13753.8562184794, 16.85939580133129
13754.614298854949, 16.076190476190476
13755.372379230499, 15.292985151049677
13756.13045960605, 14.509779825908865
13756.888539981603, 13.726574500768052
13757.646620357154, 12.943369175627254
13758.404700732704, 12.160163850486441
13759.162781108254, 11.376958525345628
13759.920861483806, 10.593753200204816
13760.678941859358, 9.810547875064017
13761.43702223491, 9.027342549923205
13762.19510261046, 8.244137224782392
13762.953182986012, 7.460931899641579
13763.711263361562, 6.677726574500781
13764.469343737113, 5.894521249359968
13765.13266406572, 5.209216589861754
13727.133885241221, 0.41208397337430824
13734.525168902845, -7.2241679467485795
13779.630951248135, 34.28571428571429
13780.389031623687, 33.50250896057348
13781.147111999238, 32.719303635432674
13781.715672280901, 32.131899641577064
13783.421353125892, 30.36968766001025
13784.179433501442, 29.586482334869437
13786.074634440321, 27.628469022017413
13786.643194721984, 27.04106502816181
13787.401275097534, 26.257859703020998
13790.623116693627, 22.929237071172558
13834.023218193928, 22.146031746031753
13834.78129856948, 21.36282642089094
13835.53937894503, 20.579621095750134
13836.297459320582, 19.79641577060933
13837.055539696132, 19.013210445468516
13937.311669362769, 18.230005120327704
13924.045262790623, 17.250998463901695
13924.803343166175, 16.467793138760882
13925.561423541725, 15.684587813620084
13926.319503917277, 14.901382488479271
13927.077584292829, 14.118177163338459
13927.835664668379, 13.334971838197646
13928.59374504393, 12.551766513056847
13929.35182541948, 11.768561187916035
13930.109905795032, 10.985355862775222
13930.867986170584, 10.20215053763441
13931.626066546134, 9.418945212493611
13932.384146921686, 8.635739887352798
13933.142227297238, 7.852534562211986
