FID,Volcano_Number,Volcano_Name,Eruption_Number,Activity_Type,ExplosivityIndexMax,ExplosivityIndexModifier,ActivityArea,ActivityUnit,StartEvidenceMethod,StartDateYearModifier,StartDateYear,StartDateYearUncertainty,StartDateDayModifier,StartDateMonth,StartDateDay,StartDateDayUncertainty,EndDateYearModifier,EndDateYear,EndDateYearUncertainty,EndDateDayModifier,EndDateMonth,EndDateDay,EndDateDayUncertainty,GeoLocation
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_29d9,210010,West Eifel Volcanic Field,10001,Confirmed Eruption,,,Ulmener Maar,,Radiocarbon (corrected),,-8740,150,,0,0,,,,,,,,,POINT (6.85 50.17)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_29da,210010,West Eifel Volcanic Field,10002,Confirmed Eruption,,,"Strohn, Pulvermaar",,Radiocarbon (uncorrected),,-8300,300,,0,0,,,,,,,,,POINT (6.85 50.17)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_29db,210020,Chaine des Puys,10003,Confirmed Eruption,,,Western Puy de Dôme,,Radiocarbon (uncorrected),,-7840,200,,0,0,,,,,,,,,POINT (2.97 45.775)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_29dc,210020,Chaine des Puys,10004,Confirmed Eruption,,,Puy Mey,,Thermoluminescence,?,-7740,,,0,0,,,,,,,,,POINT (2.97 45.775)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_29dd,210020,Chaine des Puys,10005,Confirmed Eruption,,,,Taphanel tephra,Radiocarbon (uncorrected),,-7020,100,,0,0,,,,,,,,,POINT (2.97 45.775)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_29de,210020,Chaine des Puys,10006,Confirmed Eruption,,,"Puys Chopine, Vasset, Cratère Kilian",,Radiocarbon (uncorrected),?,-6550,,,0,0,,,,,,,,,POINT (2.97 45.775)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_29df,210020,Chaine des Puys,10007,Confirmed Eruption,,,Puy de Pariou,,Thermoluminescence,?,-6250,,,0,0,,,,,,,,,POINT (2.97 45.775)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_29e0,210020,Chaine des Puys,10009,Confirmed Eruption,,,"Puy de Lassolas, Puy de la Vache",,Radiocarbon (uncorrected),,-6020,150,,0,0,,,,,,,,,POINT (2.97 45.775)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_29e1,210020,Chaine des Puys,10010,Confirmed Eruption,,,"Puy de Come, Puy Montchier",,Thermoluminescence,?,-5760,,,0,0,,,,,,,,,POINT (2.97 45.775)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_29e2,210020,Chaine des Puys,10011,Confirmed Eruption,,,"Montcineyre, Estivadoux, Pavin",,Radiocarbon (uncorrected),,-4040,150,,0,0,,,,,,,,,POINT (2.97 45.775)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_29e3,210040,Calatrava Volcanic Field,10012,Confirmed Eruption,,,Columba,,Radiocarbon (corrected),,-3600,500,,0,0,,,,,,,,,POINT (-4.02 38.87)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_29e4,211003,Vulsini,10014,Confirmed Eruption,,,,,Historical Observations,,-104,,,0,0,,,,,,,,,POINT (11.93 42.6)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_29e5,211004,Colli Albani,10015,Uncertain Eruption,,,Ariccia crater,,,,-600,,,0,0,,,,,,,,,POINT (12.7 41.73)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_29e6,211010,Campi Flegrei,10018,Confirmed Eruption,4,,,Agnano Pomici Principali tephra,Radiocarbon (corrected),,-8480,100,,0,0,,,,,,,,,POINT (14.139 40.827)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_29e7,211010,Campi Flegrei,10019,Confirmed Eruption,3,,"Soccavo, Minapoli, Pisani & other vents",,Tephrochronology,,-7980,500,,0,0,,,,,,,,,POINT (14.139 40.827)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_29e8,211010,Campi Flegrei,10020,Confirmed Eruption,,,NE part of NYT caldera,Pisani 3 tephra,Radiocarbon (uncorrected),,-7590,50,,0,0,,,,,,,,,POINT (14.139 40.827)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_29e9,211010,Campi Flegrei,10021,Confirmed Eruption,4,,"Fondi di Baia, Sartania",,Radiocarbon (uncorrected),,-6650,100,,0,0,,,,,,,,,POINT (14.139 40.827)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_29ea,211010,Campi Flegrei,10022,Confirmed Eruption,3,?,Eastern part of NYT caldera,,Tephrochronology,?,-6490,,,0,0,,,,,,,,,POINT (14.139 40.827)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_29eb,211010,Campi Flegrei,10023,Confirmed Eruption,,,N part of NYT caldera (San Martino),,Radiocarbon (uncorrected),,-6300,50,,0,0,,,,,,,,,POINT (14.139 40.827)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_29ec,211010,Campi Flegrei,10040,Confirmed Eruption,1,,Solfatara,,Historical Observations,,1198,,,0,0,,,,,,,,,POINT (14.139 40.827)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_29ed,211010,Campi Flegrei,10041,Confirmed Eruption,3,,Monte Nuovo,,Historical Observations,,1538,,,9,29,,,1538,,,10,6,,POINT (14.139 40.827)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_29ee,211010,Campi Flegrei,10033,Confirmed Eruption,5,,Agnano Monte Spina,,Radiocarbon (uncorrected),,-2150,500,,0,0,,,,,,,,,POINT (14.139 40.827)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_29ef,211010,Campi Flegrei,10034,Confirmed Eruption,2,,Monte Olibano-Accademia,,Tephrochronology,,-2080,75,,0,0,,,,,,,,,POINT (14.139 40.827)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_29f0,211010,Campi Flegrei,10035,Confirmed Eruption,3,,Solfatara,,Tephrochronology,?,-2040,,,0,0,,,,,,,,,POINT (14.139 40.827)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_29f1,211010,Campi Flegrei,10036,Confirmed Eruption,4,,Averno,,Tephrochronology,,-2000,150,,0,0,,,,,,,,,POINT (14.139 40.827)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_29f2,211010,Campi Flegrei,10037,Confirmed Eruption,4,,Astroni,,Radiocarbon (uncorrected),,-1870,50,,0,0,,,,,,,,,POINT (14.139 40.827)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_29f3,211010,Campi Flegrei,10038,Confirmed Eruption,4,,Fossa Lupara (Monte Senga),,Tephrochronology,?,-1650,,,0,0,,,,,,,,,POINT (14.139 40.827)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_29f4,211010,Campi Flegrei,10024,Confirmed Eruption,,,East part of NYT caldera,Agnano 1 tephra,Radiocarbon (uncorrected),,-2890,50,,0,0,,,,,,,,,POINT (14.139 40.827)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_29f5,211010,Campi Flegrei,10025,Confirmed Eruption,,,,"Averno 1, Agnano 2 tephras",Radiocarbon (uncorrected),,-2580,50,,0,0,,,,,,,,,POINT (14.139 40.827)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_29f6,211010,Campi Flegrei,10026,Confirmed Eruption,4,,Cigliano,,Tephrochronology,?,-2500,,,0,0,,,,,,,,,POINT (14.139 40.827)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_29f7,211010,Campi Flegrei,10027,Confirmed Eruption,,,Agnano-Monte Sant'Angelo,,Radiocarbon (uncorrected),?,-2440,,,0,0,,,,,,,,,POINT (14.139 40.827)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_29f8,211010,Campi Flegrei,10028,Confirmed Eruption,3,,,Paleoastroni 1 tephra,Tephrochronology,,-2330,150,,0,0,,,,,,,,,POINT (14.139 40.827)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_29f9,211010,Campi Flegrei,10029,Confirmed Eruption,,,Eastern NYT caldera,Paleoastroni 2 tephra,Radiocarbon (uncorrected),,-2220,50,,0,0,,,,,,,,,POINT (14.139 40.827)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_29fa,211020,Vesuvius,10042,Confirmed Eruption,5,,,Mercato Pumice,Radiocarbon (corrected),,-6940,100,,0,0,,,,,,,,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_29fb,211020,Vesuvius,10043,Confirmed Eruption,5,,,,Radiocarbon (corrected),,-2420,40,,0,0,,,,,,,,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_29fc,211020,Vesuvius,10045,Confirmed Eruption,4,,,AP1 tephra,Radiocarbon (corrected),,-1550,75,,0,0,,,,,,,,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_29fd,211020,Vesuvius,10046,Confirmed Eruption,4,,,AP2 tephra,Radiocarbon (corrected),,-1430,300,,0,0,,,,,,,,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_29fe,211020,Vesuvius,10047,Confirmed Eruption,4,,,AP3 tephra,Radiocarbon (corrected),,-880,50,,0,0,,,,,,,,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_29ff,211020,Vesuvius,10048,Confirmed Eruption,3,,,,Anthropology,<,-600,,,0,0,,,,,,,,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a00,211020,Vesuvius,13361,Confirmed Eruption,3,,Summit and upper flanks,,Historical Observations,,1913,,,7,5,,,1944,,,4,4,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a01,211020,Vesuvius,13354,Confirmed Eruption,3,,Summit and upper N flank,,Historical Observations,,1854,,,12,14,,,1855,,,5,27,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a02,211020,Vesuvius,13355,Confirmed Eruption,3,,Summit and SW flank (300-225 m),,Historical Observations,,1855,,,12,19,,,1861,,,12,31,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a03,211020,Vesuvius,13357,Confirmed Eruption,2,,Summit and upper SE flank,,Historical Observations,,1864,,,2,10,,,1868,,,11,26,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a04,211020,Vesuvius,13358,Confirmed Eruption,3,,Summit and upper NW and south flanks,,Historical Observations,,1870,,,12,0,,,1872,,,4,30,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a05,211020,Vesuvius,13359,Uncertain Eruption,1,,,,,,1874,,,1,0,,,,,,,,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a06,211020,Vesuvius,13360,Confirmed Eruption,4,?,Summit and upper flanks,,Historical Observations,,1875,,,12,18,,,1906,,,4,22,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a07,211020,Vesuvius,13346,Confirmed Eruption,3,?,"Summit, N, NE, SE and E flanks",,Historical Observations,,1770,,,2,15,,,1779,,?,10,4,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a08,211020,Vesuvius,13349,Confirmed Eruption,3,?,Summit and SW flank (550-300 m),,Historical Observations,,1783,,,8,18,,,1794,,,7,5,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a09,211020,Vesuvius,13350,Confirmed Eruption,3,?,Summit and upper flanks,,Historical Observations,,1796,,,1,0,,,1822,,,11,16,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a0a,211020,Vesuvius,13351,Confirmed Eruption,3,,"Summit, upper E and S flanks",,Historical Observations,,1824,,,7,2,,,1834,,,9,2,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a0b,211020,Vesuvius,13352,Confirmed Eruption,3,,"Summit, upper east and west flanks",,Historical Observations,,1835,,,1,0,,,1839,,,1,3,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a0c,211020,Vesuvius,13353,Confirmed Eruption,2,,"Summit, upper N and E flanks",,Historical Observations,,1841,,,9,20,,,1850,,,2,16,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a0d,211020,Vesuvius,13340,Confirmed Eruption,3,,"Summit, upper east and south flanks",,Historical Observations,,1708,,,8,14,,,1723,,,7,8,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a0e,211020,Vesuvius,13341,Confirmed Eruption,3,,,,Historical Observations,,1724,,,9,4,,,1730,,?,4,1,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a0f,211020,Vesuvius,13342,Confirmed Eruption,3,?,Summit and SW flank,,Historical Observations,,1732,,,12,25,,,1737,,,6,4,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a10,211020,Vesuvius,13343,Confirmed Eruption,1,,,,Historical Observations,,1742,,,0,0,,,1743,,,0,0,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a11,211020,Vesuvius,13344,Confirmed Eruption,3,,"Summit, upper SE, E and lower S flanks",,Historical Observations,,1744,,?,11,0,,,1761,,,1,6,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a12,211020,Vesuvius,13345,Confirmed Eruption,3,,"Summit, upper SW, SE, and NNW flanks",,Historical Observations,,1764,,,0,0,,,1767,,,10,27,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a13,211020,Vesuvius,13334,Confirmed Eruption,3,,,,Historical Observations,,1654,,,2,25,,,1680,,,3,28,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a14,211020,Vesuvius,13335,Confirmed Eruption,3,,,,Historical Observations,,1682,,,8,12,,,1682,,,8,22,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a15,211020,Vesuvius,13336,Confirmed Eruption,3,,,,Historical Observations,,1685,,,10,3,,,1694,,,4,29,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a16,211020,Vesuvius,13337,Confirmed Eruption,2,,,,Historical Observations,,1696,,,7,31,,,1696,,?,8,14,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a17,211020,Vesuvius,13338,Confirmed Eruption,3,,,,Historical Observations,,1697,,,9,15,,,1698,,,7,0,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a18,211020,Vesuvius,13339,Confirmed Eruption,3,,Summit and SW flank,,Historical Observations,,1701,,,7,1,,,1707,,,8,22,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a19,211020,Vesuvius,13327,Uncertain Eruption,2,?,,,,,1270,,,0,0,,,,,,,,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a1a,211020,Vesuvius,13328,Uncertain Eruption,2,?,,,,,1347,,,0,0,,,,,,,,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a1b,211020,Vesuvius,13329,Confirmed Eruption,2,?,,,Historical Observations,,1500,,,0,0,,,,,,,,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a1c,211020,Vesuvius,13330,Confirmed Eruption,1,?,,,Historical Observations,<,1570,,,0,0,,,1572,1,,0,0,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a1d,211020,Vesuvius,13332,Confirmed Eruption,5,?,"Summit, SW and S flanks",,Historical Observations,,1631,,,12,16,,,1632,,?,1,31,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a1e,211020,Vesuvius,13333,Confirmed Eruption,2,,,,Historical Observations,,1637,,,7,1,,,1652,,,12,0,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a1f,211020,Vesuvius,13321,Confirmed Eruption,3,,,,Historical Observations,,1006,,,12,31,365,,,,,,,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a20,211020,Vesuvius,13322,Confirmed Eruption,3,,Summit and south flank (I Monticelli?),,Historical Observations,,1037,,,1,27,,,,,,,,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a21,211020,Vesuvius,13323,Uncertain Eruption,1,,,,,,1049,,,0,0,,,,,,,,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a22,211020,Vesuvius,13324,Uncertain Eruption,3,,,,,,1073,5,,0,0,,,,,,,,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a23,211020,Vesuvius,13325,Confirmed Eruption,3,,,,Historical Observations,,1139,,,6,1,,,1139,,,6,9,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a24,211020,Vesuvius,13326,Confirmed Eruption,3,?,,,Historical Observations,,1150,,,0,0,,,,,,,,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a25,211020,Vesuvius,13315,Confirmed Eruption,3,,Summit and south flank,,Historical Observations,,787,,,10,15,45,,788,,,1,15,45,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a26,211020,Vesuvius,13316,Confirmed Eruption,0,?,South flank,,Magnetism,,860,50,,0,0,,,,,,,,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a27,211020,Vesuvius,13317,Confirmed Eruption,0,?,South and west (Tironi) flanks,,Magnetism,,900,40,,0,0,,,,,,,,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a28,211020,Vesuvius,13318,Confirmed Eruption,4,,,,Historical Observations,,968,,,12,1,30,,,,,,,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a29,211020,Vesuvius,13319,Confirmed Eruption,3,,,,Historical Observations,,991,,,0,0,,,,,,,,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a2a,211020,Vesuvius,13320,Confirmed Eruption,3,,Summit and south flank (Fossamonaca),,Historical Observations,,999,,,0,0,,,,,,,,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a2b,211020,Vesuvius,10055,Confirmed Eruption,2,,,,Historical Observations,,379,,,0,0,,,395,,,0,0,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a2c,211020,Vesuvius,13308,Confirmed Eruption,5,,,,Historical Observations,,472,,,11,5,,,472,,?,11,6,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a2d,211020,Vesuvius,13309,Uncertain Eruption,2,?,,,,,505,,,11,9,,,,,,,,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a2e,211020,Vesuvius,13310,Confirmed Eruption,4,?,,,Historical Observations,,512,,,7,8,,,,,,,,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a2f,211020,Vesuvius,13311,Confirmed Eruption,,,,,Historical Observations,,536,,,0,0,,,,,,,,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a30,211020,Vesuvius,13314,Confirmed Eruption,4,,,,Historical Observations,,685,,,2,0,,,685,,,3,0,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a31,211020,Vesuvius,10049,Confirmed Eruption,3,?,,AP6 tephra,Historical Observations,,-217,,,0,0,,,-216,,,0,0,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a32,211020,Vesuvius,10050,Confirmed Eruption,5,?,,,Historical Observations,,79,,?,10,24,,,79,,,10,28,1,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a33,211020,Vesuvius,10051,Confirmed Eruption,3,?,,,Historical Observations,,172,,,0,0,,,,,,,,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a34,211020,Vesuvius,10052,Confirmed Eruption,4,P,,,Historical Observations,,203,,,0,0,,,,,,,,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a35,211020,Vesuvius,10053,Confirmed Eruption,2,,,,Historical Observations,,222,,,0,0,,,235,,,0,0,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a36,211020,Vesuvius,10054,Uncertain Eruption,2,?,,,,,303,,,0,0,,,,,,,,,POINT (14.426 40.821)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a37,211031,Palinuro,13362,Confirmed Eruption,,,,,Radiocarbon (corrected),,-8040,100,,0,0,,,,,,,,,POINT (14.83 39.48)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a38,211030,Ischia,13388,Confirmed Eruption,,,,,Historical Observations,?,145,,,0,0,,,,,,,,,POINT (13.897 40.73)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a39,211030,Ischia,13389,Confirmed Eruption,,,"Vateliero, Molara-Cava Nocelle, Rotaro",,Historical Observations,,295,10,,0,0,,,,,,,,,POINT (13.897 40.73)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a3a,211030,Ischia,13390,Confirmed Eruption,,,Montagnone-Moschiata area,BCT tephra,Radiocarbon (corrected),,540,150,,0,0,,,,,,,,,POINT (13.897 40.73)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a3b,211030,Ischia,13391,Confirmed Eruption,,,Near Arso,FiT tephra,Radiocarbon (corrected),,820,300,,0,0,,,,,,,,,POINT (13.897 40.73)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a3c,211030,Ischia,13392,Confirmed Eruption,,,,FBT tephra,Radiocarbon (corrected),?,1290,,,0,0,,,,,,,,,POINT (13.897 40.73)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a3d,211030,Ischia,13393,Confirmed Eruption,,,Arso,,Historical Observations,,1302,,,1,18,,,1302,,,3,0,,POINT (13.897 40.73)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a3e,211030,Ischia,13378,Confirmed Eruption,,,Ischia Porto (Spiaggia dei Pescatori),,Magnetism,,-200,200,,0,0,,,,,,,,,POINT (13.897 40.73)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a3f,211030,Ischia,13379,Confirmed Eruption,,,,,Historical Observations,,-91,,,0,0,,,,,,,,,POINT (13.897 40.73)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a40,211030,Ischia,13380,Confirmed Eruption,,,,,Historical Observations,,-6,20,,0,0,,,,,,,,,POINT (13.897 40.73)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a41,211030,Ischia,13381,Confirmed Eruption,3,,Near Bosco della Maddalena,Cretaio Tephra,Radiocarbon (corrected),,40,75,,0,0,,,,,,,,,POINT (13.897 40.73)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a42,211030,Ischia,13382,Uncertain Eruption,,,,,,,69,,,0,0,,,,,,,,,POINT (13.897 40.73)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a43,211030,Ischia,13383,Confirmed Eruption,,,,,Historical Observations,,80,1,,0,0,,,,,,,,,POINT (13.897 40.73)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a44,211030,Ischia,13371,Confirmed Eruption,,,Castiglione,,Magnetism,,-1480,300,,0,0,,,,,,,,,POINT (13.897 40.73)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a45,211030,Ischia,13372,Confirmed Eruption,,,SE of Selva del Napolitano,CaT tephra,Radiocarbon (corrected),,-930,150,,0,0,,,,,,,,,POINT (13.897 40.73)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a46,211030,Ischia,13373,Confirmed Eruption,,,Costa del Lenzuolo,,Tephrochronology,,-700,75,,0,0,,,,,,,,,POINT (13.897 40.73)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a47,211030,Ischia,13374,Confirmed Eruption,,,"Case Balestrieri?, Cava Nocelle?",,Magnetism,,-490,150,,0,0,,,,,,,,,POINT (13.897 40.73)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a48,211030,Ischia,13376,Confirmed Eruption,,,Bosco dei Conti and Fondo Ferraro ?,,Historical Observations,?,-470,,,0,0,,,,,,,,,POINT (13.897 40.73)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a49,211030,Ischia,13377,Confirmed Eruption,,,Ischia Porto (San Pietro),,Magnetism,,-370,150,,0,0,,,,,,,,,POINT (13.897 40.73)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a4a,211030,Ischia,13363,Confirmed Eruption,,,"Selva del Napolitano, Piedmonte",,Potassium-Argon,,-7550,2400,,0,0,,,,,,,,,POINT (13.897 40.73)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2a4b,211030,Ischia,13364,Confirmed Eruption,,,"Zaro, Marecocco, Spiaggia degli Inglesi",,Magnetism,,-3880,200,,0,0,,,,,,,,,POINT (13.897 40.73)
